,Timestamp,Message
1513779,2024-07-02 17:11:29, Cmd ready:Stop Y negative jog
1513780,2024-07-02 17:11:32, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513781,2024-07-02 17:11:58, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Shutter On/Off
1513782,2024-07-02 17:11:58, Cmd ready:Shutter On/Off
1513783,2024-07-02 17:11:58, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
1513784,2024-07-02 17:11:58, Cmd ready:NM_NAN
1513785,2024-07-02 17:11:58,"\b State jump error, Cmd:NM_NAN"
1513786,2024-07-02 17:11:58,\b HandleExtMsg Error NM_NAN
1513787,2024-07-02 17:11:59, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Shutter On/Off
1513788,2024-07-02 17:11:59, Cmd ready:Shutter On/Off
1513789,2024-07-02 17:11:59, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
1513790,2024-07-02 17:11:59, Cmd ready:NM_NAN
1513791,2024-07-02 17:11:59,"\b State jump error, Cmd:NM_NAN"
1513792,2024-07-02 17:11:59,\b HandleExtMsg Error NM_NAN
1513793,2024-07-02 17:12:03, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513794,2024-07-02 17:12:14, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Z - jog
1513795,2024-07-02 17:12:14, Cmd ready:Z - jog
1513796,2024-07-02 17:12:19, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Z negative jog
1513797,2024-07-02 17:12:19, Cmd ready:Stop Z negative jog
1513798,2024-07-02 17:12:20, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Shutter On/Off
1513799,2024-07-02 17:12:20, Cmd ready:Shutter On/Off
1513800,2024-07-02 17:12:21, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
1513801,2024-07-02 17:12:21, Cmd ready:NM_NAN
1513802,2024-07-02 17:12:21,"\b State jump error, Cmd:NM_NAN"
1513803,2024-07-02 17:12:21,\b HandleExtMsg Error NM_NAN
1513804,2024-07-02 17:12:23, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
1513805,2024-07-02 17:12:23, Cmd ready:X + jog
1513806,2024-07-02 17:12:23, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513807,2024-07-02 17:12:25, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
1513808,2024-07-02 17:12:25, Cmd ready:Stop X positive jog
1513809,2024-07-02 17:12:25, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
1513810,2024-07-02 17:12:25, Cmd ready:X + jog
1513811,2024-07-02 17:12:30, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
1513812,2024-07-02 17:12:30, Cmd ready:Stop X positive jog
1513813,2024-07-02 17:12:32, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
1513814,2024-07-02 17:12:32, Cmd ready:Y - jog
1513815,2024-07-02 17:12:32, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
1513816,2024-07-02 17:12:32, Cmd ready:Stop Y negative jog
1513817,2024-07-02 17:12:32, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
1513818,2024-07-02 17:12:32, Cmd ready:Y - jog
1513819,2024-07-02 17:12:33, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
1513820,2024-07-02 17:12:33, Cmd ready:Stop Y negative jog
1513821,2024-07-02 17:12:33,"\b State jump error, Cmd:Stop Y negative jog"
1513822,2024-07-02 17:12:33,\b HandleExtMsg Error Stop Y negative jog
1513823,2024-07-02 17:12:33, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
1513824,2024-07-02 17:12:33, Cmd ready:Y - jog
1513825,2024-07-02 17:12:33, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
1513826,2024-07-02 17:12:33, Cmd ready:Stop Y negative jog
1513827,2024-07-02 17:12:33, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
1513828,2024-07-02 17:12:33, Cmd ready:Y - jog
1513829,2024-07-02 17:12:33, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
1513830,2024-07-02 17:12:33, Cmd ready:Stop Y negative jog
1513831,2024-07-02 17:12:33, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
1513832,2024-07-02 17:12:33, Cmd ready:Y - jog
1513833,2024-07-02 17:12:33, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
1513834,2024-07-02 17:12:33, Cmd ready:Stop Y negative jog
1513835,2024-07-02 17:12:33, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
1513836,2024-07-02 17:12:33, Cmd ready:Y - jog
1513837,2024-07-02 17:12:34, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513838,2024-07-02 17:12:34, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
1513839,2024-07-02 17:12:34, Cmd ready:Stop Y negative jog
1513840,2024-07-02 17:12:34,"\b State jump error, Cmd:Stop Y negative jog"
1513841,2024-07-02 17:12:34,\b HandleExtMsg Error Stop Y negative jog
1513842,2024-07-02 17:12:34, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
1513843,2024-07-02 17:12:34, Cmd ready:Y - jog
1513844,2024-07-02 17:12:34, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
1513845,2024-07-02 17:12:34, Cmd ready:Stop Y negative jog
1513846,2024-07-02 17:12:35, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
1513847,2024-07-02 17:12:35, Cmd ready:Y - jog
1513848,2024-07-02 17:12:35, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
1513849,2024-07-02 17:12:35, Cmd ready:Stop Y negative jog
1513850,2024-07-02 17:12:36, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
1513851,2024-07-02 17:12:36, Cmd ready:Y - jog
1513852,2024-07-02 17:12:36, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
1513853,2024-07-02 17:12:36, Cmd ready:Stop Y negative jog
1513854,2024-07-02 17:12:36,"\b State jump error, Cmd:Stop Y negative jog"
1513855,2024-07-02 17:12:36,\b HandleExtMsg Error Stop Y negative jog
1513856,2024-07-02 17:12:36, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
1513857,2024-07-02 17:12:36, Cmd ready:Y - jog
1513858,2024-07-02 17:12:36, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
1513859,2024-07-02 17:12:36, Cmd ready:Stop Y negative jog
1513860,2024-07-02 17:12:38, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y + jog
1513861,2024-07-02 17:12:38, Cmd ready:Y + jog
1513862,2024-07-02 17:12:38, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y positive jog
1513863,2024-07-02 17:12:38, Cmd ready:Stop Y positive jog
1513864,2024-07-02 17:12:40, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X - jog
1513865,2024-07-02 17:12:40, Cmd ready:X - jog
1513866,2024-07-02 17:12:41, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X negative jog
1513867,2024-07-02 17:12:41, Cmd ready:Stop X negative jog
1513868,2024-07-02 17:12:41, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X - jog
1513869,2024-07-02 17:12:41, Cmd ready:X - jog
1513870,2024-07-02 17:12:44, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513871,2024-07-02 17:12:46, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X negative jog
1513872,2024-07-02 17:12:46, Cmd ready:Stop X negative jog
1513873,2024-07-02 17:12:49, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Shutter On/Off
1513874,2024-07-02 17:12:49, Cmd ready:Shutter On/Off
1513875,2024-07-02 17:12:49, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
1513876,2024-07-02 17:12:49, Cmd ready:NM_NAN
1513877,2024-07-02 17:12:49,"\b State jump error, Cmd:NM_NAN"
1513878,2024-07-02 17:12:49,\b HandleExtMsg Error NM_NAN
1513879,2024-07-02 17:12:54, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513880,2024-07-02 17:12:57, Current page:CutOff
1513881,2024-07-02 17:13:01, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513882,2024-07-02 17:13:01, Cmd ready:CutOff
1513883,2024-07-02 17:13:04, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513884,2024-07-02 17:13:08, Cmd ready:Slow Stop
1513885,2024-07-02 17:13:08, AlgDecStop
1513886,2024-07-02 17:13:08, Run PLC action:LaserOff
1513887,2024-07-02 17:13:09,"\b Cmd:CutOff, execution ended!"
1513888,2024-07-02 17:13:14, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513889,2024-07-02 17:13:14, Cmd ready:CutOff
1513890,2024-07-02 17:13:14, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513891,2024-07-02 17:13:22, AlgDecStop
1513892,2024-07-02 17:13:23, Follower Pure Interpolation Mode
1513893,2024-07-02 17:13:23, Out-plate follow enters normal vector follow mode
1513894,2024-07-02 17:13:23, Run PLC action:LaserOn
1513895,2024-07-02 17:13:23, MarginInH 1.80
1513896,2024-07-02 17:13:23, LimitZPos -111.92
1513897,2024-07-02 17:13:25, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513898,2024-07-02 17:13:42," Cutoff Exit location\u65306?(600.3935, 4266.5398)"
1513899,2024-07-02 17:13:42, AlgDecStop
1513900,2024-07-02 17:13:43, Run PLC action:LaserOff
1513901,2024-07-02 17:13:45, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513902,2024-07-02 17:13:55, Cmd ready:CutOff
1513903,2024-07-02 17:13:55, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513904,2024-07-02 17:14:02, AlgDecStop
1513905,2024-07-02 17:14:03, Follower Pure Interpolation Mode
1513906,2024-07-02 17:14:03, Out-plate follow enters normal vector follow mode
1513907,2024-07-02 17:14:03, Run PLC action:LaserOn
1513908,2024-07-02 17:14:04, MarginInH 1.80
1513909,2024-07-02 17:14:04, LimitZPos -111.85
1513910,2024-07-02 17:14:06, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513911,2024-07-02 17:14:41,\b Bottom protective lens temp. rise high:37.8 (30.8+7.0)
1513912,2024-07-02 17:14:43,\b Bottom protective lens temp. rise high:37.9 (30.8+7.0)
1513913,2024-07-02 17:14:46, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513914,2024-07-02 17:15:09," Cutoff Exit location\u65306?(1626.7977, 4265.2814)"
1513915,2024-07-02 17:15:09, AlgDecStop
1513916,2024-07-02 17:15:09, Run PLC action:LaserOff
1513917,2024-07-02 17:15:13, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
1513918,2024-07-02 17:15:13, Cmd ready:X + jog
1513919,2024-07-02 17:15:17, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513920,2024-07-02 17:15:19, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
1513921,2024-07-02 17:15:19, Cmd ready:Stop X positive jog
1513922,2024-07-02 17:15:26, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513923,2024-07-02 17:15:26, Cmd ready:CutOff
1513924,2024-07-02 17:15:27, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513925,2024-07-02 17:15:33, AlgDecStop
1513926,2024-07-02 17:15:34, Follower Pure Interpolation Mode
1513927,2024-07-02 17:15:35, Out-plate follow enters normal vector follow mode
1513928,2024-07-02 17:15:35, Run PLC action:LaserOn
1513929,2024-07-02 17:15:35, MarginInH 1.80
1513930,2024-07-02 17:15:35, LimitZPos -111.95
1513931,2024-07-02 17:15:38, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513932,2024-07-02 17:15:44," Cutoff Exit location\u65306?(2449.4154, 4277.2131)"
1513933,2024-07-02 17:15:44, AlgDecStop
1513934,2024-07-02 17:15:44,\b Alarm:Cutting head hits the plate
1513935,2024-07-02 17:15:44, AlgDecStop
1513936,2024-07-02 17:15:44, Run PLC action:LaserOff
1513937,2024-07-02 17:15:44, NewAlarm
1513938,2024-07-02 17:15:44, NewAlarmBCS100
1513939,2024-07-02 17:15:44,\b TNcRoutineExecutor.ExecNcMsgAndWait Host Error
1513940,2024-07-02 17:15:44,"\b Cmd:CutOff, execution ended!"
1513941,2024-07-02 17:15:45,0 Clear Alarm:Cutting head hits the plate
1513942,2024-07-02 17:15:48, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513943,2024-07-02 17:15:48, Cmd ready:CutOff
1513944,2024-07-02 17:15:48,\b Not in a vertical state. This operation is not allowed
1513945,2024-07-02 17:15:48, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513946,2024-07-02 17:15:49,"\b Cmd:CutOff, execution ended!"
1513947,2024-07-02 17:15:49, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513948,2024-07-02 17:15:49, Cmd ready:CutOff
1513949,2024-07-02 17:15:52, AlgDecStop
1513950,2024-07-02 17:15:53, Follower Pure Interpolation Mode
1513951,2024-07-02 17:15:53, Out-plate follow enters normal vector follow mode
1513952,2024-07-02 17:15:53, Run PLC action:LaserOn
1513953,2024-07-02 17:15:54, MarginInH 1.80
1513954,2024-07-02 17:15:54, LimitZPos -111.70
1513955,2024-07-02 17:15:58, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513956,2024-07-02 17:16:03," Cutoff Exit location\u65306?(2436.2859, 4277.2216)"
1513957,2024-07-02 17:16:03, AlgDecStop
1513958,2024-07-02 17:16:03, Run PLC action:LaserOff
1513959,2024-07-02 17:16:08, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513960,2024-07-02 17:16:10, Cmd ready:CutOff
1513961,2024-07-02 17:16:13, AlgDecStop
1513962,2024-07-02 17:16:14, Follower Pure Interpolation Mode
1513963,2024-07-02 17:16:14, Out-plate follow enters normal vector follow mode
1513964,2024-07-02 17:16:14, Run PLC action:LaserOn
1513965,2024-07-02 17:16:15, MarginInH 1.80
1513966,2024-07-02 17:16:15, LimitZPos -111.68
1513967,2024-07-02 17:16:19, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513968,2024-07-02 17:16:28,\b Alarm:Cutting head hits the plate
1513969,2024-07-02 17:16:28, AlgDecStop
1513970,2024-07-02 17:16:28, Run PLC action:LaserOff
1513971,2024-07-02 17:16:28, NewAlarm
1513972,2024-07-02 17:16:28, NewAlarmBCS100
1513973,2024-07-02 17:16:28,\b TNcRoutineExecutor.ExecNcMsgAndWait Host Error
1513974,2024-07-02 17:16:28,"\b Cmd:CutOff, execution ended!"
1513975,2024-07-02 17:16:29, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513976,2024-07-02 17:16:29,0 Clear Alarm:Cutting head hits the plate
1513977,2024-07-02 17:16:37, Maintenance reminder: Items need maintenance. Go to Maintenance module to maintain it!!
1513978,2024-07-02 17:16:39, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513979,2024-07-02 17:16:50, Cmd ready:CutOff
1513980,2024-07-02 17:16:50,\b Not in a vertical state. This operation is not allowed
1513981,2024-07-02 17:16:51,"\b Cmd:CutOff, execution ended!"
1513982,2024-07-02 17:16:55, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513983,2024-07-02 17:16:55, Cmd ready:CutOff
1513984,2024-07-02 17:16:59, AlgDecStop
1513985,2024-07-02 17:16:59, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513986,2024-07-02 17:16:59, Follower Pure Interpolation Mode
1513987,2024-07-02 17:17:00, Out-plate follow enters normal vector follow mode
1513988,2024-07-02 17:17:00, Run PLC action:LaserOn
1513989,2024-07-02 17:17:00, MarginInH 1.80
1513990,2024-07-02 17:17:00, LimitZPos -111.47
1513991,2024-07-02 17:17:09, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1513992,2024-07-02 17:17:15,\b Bottom protective lens temp. rise high:37.6 (30.6+7.0)
1513993,2024-07-02 17:17:16,\b Bottom protective lens temp. rise high:37.7 (30.7+7.0)
1513994,2024-07-02 17:17:18,\b Bottom protective lens temp. rise high:37.8 (30.8+7.0)
1513995,2024-07-02 17:17:20," Cutoff Exit location\u65306?(2204.3361, 4277.2095)"
1513996,2024-07-02 17:17:20, AlgDecStop
1513997,2024-07-02 17:17:20,\b Alarm:Cutting head hits the plate
1513998,2024-07-02 17:17:20, AlgDecStop
1513999,2024-07-02 17:17:20, NewAlarm
1514000,2024-07-02 17:17:20, NewAlarmBCS100
1514001,2024-07-02 17:17:20, AlgDecStop
1514002,2024-07-02 17:17:20, Run PLC action:LaserOff
1514003,2024-07-02 17:17:20, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1514004,2024-07-02 17:17:20,\b TNcRoutineExecutor.ExecNcMsgAndWait Host Error
1514005,2024-07-02 17:17:20,"\b Cmd:CutOff, execution ended!"
1514006,2024-07-02 17:17:21,0 Clear Alarm:Cutting head hits the plate
1514007,2024-07-02 17:17:30, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1514008,2024-07-02 17:18:40, Cmd ready:CutOff
1514009,2024-07-02 17:18:40,\b Not in a vertical state. This operation is not allowed
1514010,2024-07-02 17:18:41,"\b Cmd:CutOff, execution ended!"
1514011,2024-07-02 17:18:41, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1514012,2024-07-02 17:18:43, Cmd ready:CutOff
1514013,2024-07-02 17:18:48, AlgDecStop
1514014,2024-07-02 17:18:49, Follower Pure Interpolation Mode
1514015,2024-07-02 17:18:50, Out-plate follow enters normal vector follow mode
1514016,2024-07-02 17:18:50, Run PLC action:LaserOn
1514017,2024-07-02 17:18:50, MarginInH 1.80
1514018,2024-07-02 17:18:50, LimitZPos -111.54
1514019,2024-07-02 17:18:51, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1514020,2024-07-02 17:19:10,\b Alarm:Cutting head hits the plate
1514021,2024-07-02 17:19:10, AlgDecStop
1514022,2024-07-02 17:19:10, NewAlarm
1514023,2024-07-02 17:19:10, NewAlarmBCS100
1514024,2024-07-02 17:19:10, AlgDecStop
1514025,2024-07-02 17:19:10, Run PLC action:LaserOff
1514026,2024-07-02 17:19:10,\b TNcRoutineExecutor.ExecNcMsgAndWait Host Error
1514027,2024-07-02 17:19:10,"\b Cmd:CutOff, execution ended!"
1514028,2024-07-02 17:19:11,0 Clear Alarm:Cutting head hits the plate
1514029,2024-07-02 17:19:12, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1514030,2024-07-02 17:19:24, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y + jog
1514031,2024-07-02 17:19:24, Cmd ready:Y + jog
1514032,2024-07-02 17:19:27, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Z positive jog
1514033,2024-07-02 17:19:27, Cmd ready:Stop Z positive jog
1514034,2024-07-02 17:19:27, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
1514035,2024-07-02 17:19:27, Cmd ready:X + jog
1514036,2024-07-02 17:19:32, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
1514037,2024-07-02 17:19:32, Cmd ready:Stop X positive jog
1514038,2024-07-02 17:19:32, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1514039,2024-07-02 17:19:34, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
1514040,2024-07-02 17:19:34, Cmd ready:X + jog
1514041,2024-07-02 17:19:36, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
1514042,2024-07-02 17:19:36, Cmd ready:Stop X positive jog
1514043,2024-07-02 17:19:39,\b Alarm:frente
1514044,2024-07-02 17:19:39, NewAlarm
1514045,2024-07-02 17:19:43, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1514046,2024-07-02 17:19:49,\b Alarm:Cutting head hits the plate
1514047,2024-07-02 17:19:49, NewAlarm
1514048,2024-07-02 17:19:49, NewAlarmBCS100
1514049,2024-07-02 17:19:53, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1514050,2024-07-02 17:19:56,\b Alarm:Capacitance 0
1514051,2024-07-02 17:19:56, NewAlarm
1514052,2024-07-02 17:19:56, NewAlarmBCS100
1514053,2024-07-02 17:19:57,0 Clear Alarm:Cutting head hits the plate
1514054,2024-07-02 17:19:57,0 Clear Alarm:Capacitance 0
1514055,2024-07-02 17:20:03, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1514056,2024-07-02 17:20:04,0 Clear Alarm:frente
1514057,2024-07-02 17:20:13, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1514058,2024-07-02 17:20:16, Cmd ready:CutOff
1514059,2024-07-02 17:20:16,\b Not in a vertical state. This operation is not allowed
1514060,2024-07-02 17:20:16,"\b Cmd:CutOff, execution ended!"
1514061,2024-07-02 17:20:21, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X - jog
1514062,2024-07-02 17:20:21, Cmd ready:X - jog
1514063,2024-07-02 17:20:22, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X negative jog
1514064,2024-07-02 17:20:22, Cmd ready:Stop X negative jog
1514065,2024-07-02 17:20:23, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1514066,2024-07-02 17:20:24, Cmd ready:CutOff
1514067,2024-07-02 17:20:28, AlgDecStop
1514068,2024-07-02 17:20:29, Follower Pure Interpolation Mode
1514069,2024-07-02 17:20:29, Out-plate follow enters normal vector follow mode
1514070,2024-07-02 17:20:29, Run PLC action:LaserOn
1514071,2024-07-02 17:20:30, MarginInH 1.80
1514072,2024-07-02 17:20:30, LimitZPos -111.51
1514073,2024-07-02 17:20:34, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1514074,2024-07-02 17:20:49," Cutoff Exit location\u65306?(2194.7603, 4277.4264)"
1514075,2024-07-02 17:20:49, AlgDecStop
1514076,2024-07-02 17:20:49,\b Alarm:Cutting head hits the plate
1514077,2024-07-02 17:20:49, AlgDecStop
1514078,2024-07-02 17:20:49, NewAlarm
1514079,2024-07-02 17:20:49, NewAlarmBCS100
1514080,2024-07-02 17:20:49, AlgDecStop
1514081,2024-07-02 17:20:49, Run PLC action:LaserOff
1514082,2024-07-02 17:20:50,\b TNcRoutineExecutor.ExecNcMsgAndWait Host Error
1514083,2024-07-02 17:20:50,"\b Cmd:CutOff, execution ended!"
1514084,2024-07-02 17:20:50,0 Clear Alarm:Cutting head hits the plate
1514085,2024-07-02 17:20:54, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1514086,2024-07-02 17:21:05,\b Alarm:frente
1514087,2024-07-02 17:21:05, NewAlarm
1514088,2024-07-02 17:21:13, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y + jog
1514089,2024-07-02 17:21:13, Cmd ready:Y + jog
1514090,2024-07-02 17:21:14,0 Clear Alarm:frente
1514091,2024-07-02 17:21:14, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Z positive jog
1514092,2024-07-02 17:21:14, Cmd ready:Stop Z positive jog
1514093,2024-07-02 17:21:14, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y + jog
1514094,2024-07-02 17:21:14, Cmd ready:Y + jog
1514095,2024-07-02 17:21:15, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1514096,2024-07-02 17:21:16, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Z positive jog
1514097,2024-07-02 17:21:16, Cmd ready:Stop Z positive jog
1514098,2024-07-02 17:21:17, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
1514099,2024-07-02 17:21:17, Cmd ready:X + jog
1514100,2024-07-02 17:21:20, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
1514101,2024-07-02 17:21:20, Cmd ready:Stop X positive jog
1514102,2024-07-02 17:21:22,\b Alarm:frente
1514103,2024-07-02 17:21:22, NewAlarm
1514104,2024-07-02 17:21:25, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1514105,2024-07-02 17:21:37,0 Clear Alarm:frente
1514106,2024-07-02 17:21:45, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
1514107,2024-07-02 17:21:47, Current page:FACut Laser Cutting System for BevelL_01303.NC
1514108,2024-07-02 17:21:52, Command: Delete
1514109,2024-07-02 17:21:54, Command: New Polyline
1514110,2024-07-02 17:21:54, Specify startpoint:
1514111,2024-07-02 17:21:55," (333.0343, 2631.6108)"
1514112,2024-07-02 17:21:55, Specify next point:or[Arc(R)]:
